# Experiment: figure_02_eve_position_map
# Rows are ordered by y first and x second; mesh cols = 41.
# Coordinates and distances are normalized by wavelength.
# One diffuse channel realization is fixed over the full map.
# Position dependence enters through LOS direction and path loss.
grid_row grid_col eve_x_lambda eve_y_lambda eve_z_lambda eve_distance_lambda eve_azimuth_deg eve_elevation_deg vulnerability_qpsk min_entropy_leakage_qpsk vulnerability_16qam min_entropy_leakage_16qam
6 5 -15 11 0 18.60107524 143.7461623 0 0.631205753 1.33618226 0.353287294 2.498913768
6 6 -14 11 0 17.80449381 141.8427734 0 0.6629186165 1.406903673 0.3729029389 2.576872072
6 7 -13 11 0 17.02938637 139.7636417 0 0.6976181383 1.480509456 0.3955886062 2.662072779
6 8 -12 11 0 16.2788206 137.4895529 0 0.7323681841 1.550641023 0.4211886691 2.75253853
6 9 -11 11 0 15.55634919 135 0 0.7583648416 1.600963986 0.4501589189 2.848506309
6 10 -10 11 0 14.86606875 132.273689 0 0.772860779 1.62828046 0.4796240135 2.939975798
6 11 -9 11 0 14.2126704 129.2894069 0 0.7796979033 1.64098716 0.5044994187 3.012924512
6 12 -8 11 0 13.60147051 126.0273734 0 0.7801805404 1.64187992 0.5394251235 3.109494621
6 13 -7 11 0 13.03840481 122.4711923 0 0.82565845 1.723617011 0.5867006303 3.230696447
6 14 -6 11 0 12.52996409 118.6104597 0 0.9254821707 1.888277102 0.6405818618 3.357454854
6 15 -5 11 0 12.08304597 114.4439548 0 0.9877433618 1.982208151 0.6939156622 3.472832235
6 16 -4 11 0 11.70469991 109.9831065 0 0.9990744595 1.998664109 0.7389827198 3.563612534
6 17 -3 11 0 11.40175425 105.2551187 0 0.9999363249 1.999908133 0.8428146196 3.753287245
6 18 -2 11 0 11.18033989 100.3048465 0 0.9999163925 1.999879375 0.8380045327 3.745029952
6 19 -1 11 0 11.04536102 95.19442891 0 0.9863239128 1.980133417 0.7568177273 3.598017787
6 20 0 11 0 11 90 0 0.8298964325 1.731003211 0.6185506827 3.306963717
6 21 1 11 0 11.04536102 84.80557109 0 0.7232776129 1.532621403 0.5095103677 3.027183408
6 22 2 11 0 11.18033989 79.69515353 0 0.6219891461 1.31496131 0.4291880199 2.779681711
6 23 3 11 0 11.40175425 74.7448813 0 0.5620409901 1.168747256 0.3770561383 2.592851241
6 24 4 11 0 11.70469991 70.01689348 0 0.5311410418 1.087166917 0.3542915436 2.503008936
6 25 5 11 0 12.08304597 65.55604522 0 0.5218116375 1.061601025 0.3339656571 2.417771658
6 26 6 11 0 12.52996409 61.38954033 0 0.530036267 1.084162983 0.3297950227 2.399641531
6 27 7 11 0 13.03840481 57.52880771 0 0.5344257345 1.096061386 0.3146809237 2.331961629
6 28 8 11 0 13.60147051 53.97262661 0 0.5193277992 1.054717359 0.3046396332 2.285175552
6 29 9 11 0 14.2126704 50.71059314 0 0.495115714 0.9858376434 0.2928397156 2.228183134
6 30 10 11 0 14.86606875 47.72631099 0 0.504332489 1.012447072 0.3065156243 2.294032521
6 31 11 11 0 15.55634919 45 0 0.499856144 0.9995848597 0.3006191439 2.266008791
6 32 12 11 0 16.2788206 42.51044708 0 0.4849778764 0.9559908415 0.2792306385 2.159529154
6 33 13 11 0 17.02938637 40.23635831 0 0.4728489374 0.9194512596 0.2673031653 2.096548827
6 34 14 11 0 17.80449381 38.15722659 0 0.4700978936 0.9110331214 0.2673833287 2.096981422
6 35 15 11 0 18.60107524 36.25383774 0 0.4762108394 0.9296723645 0.2701122565 2.11163101
6 36 16 11 0 19.41648784 34.50852299 0 0.4806897436 0.9431779264 0.2707319766 2.114937202
6 37 17 11 0 20.24845673 32.90524292 0 0.479285128 0.9389560796 0.2684501657 2.1027262
6 38 18 11 0 21.09502311 31.42956561 0 0.4728532024 0.9194642726 0.2635337181 2.076059466
6 39 19 11 0 21.9544984 30.06858282 0 0.4630050784 0.8890999226 0.256663947 2.037952563
6 40 20 11 0 22.82542442 28.81079374 0 0.4515147823 0.8528451266 0.2484674025 1.991128496
7 0 -20 12 0 23.32380758 149.0362435 0 0.5456140209 1.125952624 0.2859149937 2.193658184
7 1 -19 12 0 22.47220505 147.7243557 0 0.5602268996 1.164083162 0.2972240984 2.249622997
7 2 -18 12 0 21.63330765 146.3099325 0 0.5776286071 1.208214099 0.3096178626 2.308560611
7 3 -17 12 0 20.80865205 144.782407 0 0.5983669388 1.25910237 0.3234065624 2.371420859
7 4 -16 12 0 20 143.1301024 0 0.6234429465 1.318329445 0.3392726008 2.44051683
7 5 -15 12 0 19.20937271 141.3401917 0 0.6521575745 1.383292496 0.3572483753 2.514999355
7 6 -14 12 0 18.43908891 139.3987054 0 0.6833523806 1.450701622 0.3774099998 2.594204554
7 7 -13 12 0 17.69180601 137.29061 0 0.7136774015 1.513343996 0.4002995819 2.679152014
7 8 -12 12 0 16.97056275 135 0 0.7377204964 1.561146224 0.4255786363 2.767497636
7 9 -11 12 0 16.2788206 132.5104471 0 0.7519758652 1.588758264 0.4522066965 2.855054262
7 10 -10 12 0 15.62049935 129.8055711 0 0.7592895932 1.60272214 0.4763004898 2.929943937
7 11 -9 12 0 15 126.8698976 0 0.7610642273 1.606090115 0.5052108731 3.014957594
7 12 -8 12 0 14.4222051 123.6900675 0 0.7899283189 1.659793649 0.5437949904 3.121134766
7 13 -7 12 0 13.89244399 120.2564372 0 0.8664845298 1.793245897 0.592993067 3.246087143
7 14 -6 12 0 13.41640786 116.5650512 0 0.9557333208 1.934680023 0.6281352837 3.329147216
7 15 -5 12 0 13 112.6198649 0 0.9922476362 1.988772125 0.6899713794 3.464608424
7 16 -4 12 0 12.64911064 108.4349488 0 0.9990594282 1.998642403 0.7452381599 3.575773455
7 17 -3 12 0 12.36931688 104.0362435 0 0.9998721917 1.9998156 0.828744715 3.72899967
7 18 -2 12 0 12.16552506 99.46232221 0 0.9995353599 1.99932951 0.8016502846 3.681044912
7 19 -1 12 0 12.04159458 94.76364169 0 0.9750423578 1.963536799 0.720360312 3.526790604
7 20 0 12 0 12 90 0 0.8230821348 1.719108308 0.5948632455 3.250629947
7 21 1 12 0 12.04159458 85.23635831 0 0.7207316648 1.527534136 0.4953572698 2.98654133
7 22 2 12 0 12.16552506 80.53767779 0 0.6211009437 1.312899665 0.4149048611 2.730852465
7 23 3 12 0 12.36931688 75.96375653 0 0.5584741112 1.159562309 0.3620757304 2.534363383
7 24 4 12 0 12.64911064 71.56505118 0 0.5246292733 1.069370215 0.3418911208 2.45160886
7 25 5 12 0 13 67.38013505 0 0.4995928083 0.9988246144 0.3136880113 2.327402298
7 26 6 12 0 13.41640786 63.43494882 0 0.4939105738 0.9823217599 0.3063796412 2.293392339
7 27 7 12 0 13.89244399 59.74356284 0 0.5030075785 1.008652041 0.2972457142 2.249727914
7 28 8 12 0 14.4222051 56.30993247 0 0.4952684191 0.9862825353 0.2867471677 2.197851142
7 29 9 12 0 15 53.13010235 0 0.4788205034 0.9375568357 0.2747158661 2.13601214
7 30 10 12 0 15.62049935 50.19442891 0 0.4695259809 0.9092768957 0.2717800103 2.120511253
7 31 11 12 0 16.2788206 47.48955292 0 0.4798876061 0.9407684586 0.2849699775 2.18888184
7 32 12 12 0 16.97056275 45 0 0.4747584051 0.9252654472 0.2789343408 2.157997467
7 33 13 12 0 17.69180601 42.70938996 0 0.4631520515 0.8895578091 0.2622594224 2.069066511
7 34 14 12 0 18.43908891 40.60129465 0 0.4525110894 0.8560250528 0.2514777065 2.008502416
7 35 15 12 0 19.20937271 38.65980825 0 0.4490815997 0.8450495165 0.2502879677 2.001660842
7 36 16 12 0 20 36.86989765 0 0.4524753985 0.8559112587 0.2521981563 2.012629634
7 37 17 12 0 20.80865205 35.21759297 0 0.4569548354 0.8701234842 0.2538603688 2.022107093
7 38 18 12 0 21.63330765 33.69006753 0 0.4574020509 0.8715347397 0.2528475907 2.016339937
7 39 19 12 0 22.47220505 32.27564431 0 0.4538815221 0.8603876612 0.2494362856 1.996743255
7 40 20 12 0 23.32380758 30.96375653 0 0.4470869982 0.8386274965 0.2441515993 1.965849134
8 0 -20 13 0 23.85372088 146.9761324 0 0.5560218762 1.153213551 0.2882240561 2.205262657
8 1 -19 13 0 23.02172887 145.6196553 0 0.5725599201 1.195498588 0.2995092863 2.260672639
8 2 -18 13 0 22.20360331 144.162347 0 0.5926928812 1.245356635 0.3122746487 2.320887357
8 3 -17 13 0 21.40093456 142.5946434 0 0.6160714186 1.301169511 0.3267713001 2.386353184
8 4 -16 13 0 20.61552813 140.9061411 0 0.642007118 1.360661198 0.3428002352 2.455440005
8 5 -15 13 0 19.84943324 139.0856168 0 0.6702858665 1.422848419 0.3610761077 2.530374866
8 6 -14 13 0 19.10497317 137.1210964 0 0.6967817334 1.478778708 0.3813176451 2.609065197
8 7 -13 13 0 18.38477631 135 0 0.7186318745 1.523324832 0.4043446073 2.693657276
8 8 -12 13 0 17.69180601 132.70939 0 0.7324282904 1.550759422 0.4279046935 2.775361408
8 9 -11 13 0 17.02938637 130.2363583 0 0.7396796669 1.564972523 0.4506555721 2.850097134
8 10 -10 13 0 16.40121947 127.568592 0 0.7428716263 1.571184829 0.4747680586 2.925294782
8 11 -9 13 0 15.8113883 124.6951535 0 0.7620031545 1.607868875 0.5076516698 3.021910822
8 12 -8 13 0 15.26433752 121.6075022 0 0.818685743 1.711381677 0.5479168643 3.132028914
8 13 -7 13 0 14.76482306 118.3007558 0 0.9064588686 1.858313463 0.5865491518 3.230323914
8 14 -6 13 0 14.31782106 114.7751406 0 0.9716746835 1.958545286 0.6313035442 3.336405756
8 15 -5 13 0 13.92838828 111.037511 0 0.9940470002 1.991385972 0.678439141 3.44029131
8 16 -4 13 0 13.60147051 107.102729 0 0.99890496 1.998419326 0.7544242736 3.593448001
8 17 -3 13 0 13.34166406 102.9946168 0 0.9997050877 1.999574469 0.8047797631 3.686665933
8 18 -2 13 0 13.15294644 98.74616226 0 0.9982487813 1.997471311 0.7654586734 3.614396395
8 19 -1 13 0 13.03840481 94.39870535 0 0.9621923193 1.944397188 0.6867364837 3.457828516
8 20 0 13 0 13 90 0 0.8177134834 1.709667334 0.5718497186 3.193707963
8 21 1 13 0 13.03840481 85.60129465 0 0.7182815338 1.522621331 0.4811501074 2.944558956
8 22 2 13 0 13.15294644 81.25383774 0 0.6273931306 1.327441638 0.405155503 2.696547641
8 23 3 13 0 13.34166406 77.00538321 0 0.5601090596 1.163779669 0.3561964343 2.510744979
8 24 4 13 0 13.60147051 72.89727103 0 0.516717062 1.047446427 0.3272240914 2.388350874
8 25 5 13 0 13.92838828 68.96248897 0 0.4867023712 0.9611117085 0.3007126 2.266457224
8 26 6 13 0 14.31782106 65.22485943 0 0.4754535045 0.9273761692 0.2876798116 2.202535886
8 27 7 13 0 14.76482306 61.69924423 0 0.471208746 0.9144382221 0.2808649522 2.167948514
8 28 8 13 0 15.26433752 58.39249775 0 0.4710901213 0.9140749844 0.2690557104 2.105976832
8 29 9 13 0 15.8113883 55.30484647 0 0.4603901061 0.880928735 0.2614225785 2.064455654
8 30 10 13 0 16.40121947 52.43140797 0 0.4456264187 0.8339066697 0.2511687398 2.006728824
8 31 11 13 0 17.02938637 49.76364169 0 0.4502223581 0.8487096082 0.2559802234 2.034104259
8 32 12 13 0 17.69180601 47.29061004 0 0.4583107604 0.8743980635 0.2666415218 2.092973361
8 33 13 13 0 18.38477631 45 0 0.4540899721 0.8610500825 0.2613822378 2.064233011
8 34 14 13 0 19.10497317 42.8789036 0 0.4450725991 0.832112589 0.2483506747 1.990450572
8 35 15 13 0 19.84943324 40.91438322 0 0.4363538106 0.8035703011 0.2387431274 1.933531109
8 36 16 13 0 20.61552813 39.09385889 0 0.4335315457 0.7942088794 0.2368246358 1.921891071
8 37 17 13 0 21.40093456 37.40535663 0 0.4354798514 0.8006778754 0.2376677312 1.927017943
8 38 18 13 0 22.20360331 35.83765295 0 0.4382326197 0.80976878 0.2392773317 1.936755633
8 39 19 13 0 23.02172887 34.38034472 0 0.4396905327 0.8145603741 0.2389649102 1.934870693
8 40 20 13 0 23.85372088 33.02386756 0 0.4375964816 0.8076730435 0.2365314503 1.920103928
9 0 -20 14 0 24.41311123 145.0079798 0 0.5681753515 1.184408151 0.2901818869 2.215029375
9 1 -19 14 0 23.60084744 143.6156482 0 0.5871100217 1.231702788 0.3018537971 2.271921854
9 2 -18 14 0 22.8035085 142.1250163 0 0.6083413088 1.282952878 0.3149213166 2.33306332
9 3 -17 14 0 22.02271555 140.5275402 0 0.6325512063 1.339254179 0.329607173 2.398819545
9 4 -16 14 0 21.26029163 138.8140748 0 0.6572952668 1.394613501 0.3460407984 2.469014048
9 5 -15 14 0 20.51828453 136.974934 0 0.6809269755 1.445571993 0.364465983 2.543856074
9 6 -14 14 0 19.79898987 135 0 0.7008866683 1.487253088 0.3849559893 2.622765422
9 7 -13 14 0 19.10497317 132.8789036 0 0.714159885 1.514319004 0.4063085571 2.700647654
9 8 -12 14 0 18.43908891 130.6012946 0 0.7214607964 1.528992907 0.4270456666 2.77246226
9 9 -11 14 0 17.80449381 128.1572266 0 0.7253714803 1.536791929 0.4477491378 2.840762559
9 10 -10 14 0 17.20465053 125.5376778 0 0.738800822 1.563257377 0.4756912139 2.928097284
9 11 -9 14 0 16.64331698 122.7352263 0 0.7828531405 1.646813595 0.509955845 3.02844424
9 12 -8 14 0 16.1245155 119.7448813 0 0.8548228529 1.773697383 0.5468183154 3.129133471
9 13 -7 14 0 15.65247584 116.5650512 0 0.9342401048 1.901865283 0.57657868 3.205589397
9 14 -6 14 0 15.23154621 113.1985905 0 0.9787399155 1.968997443 0.6281596635 3.32920321
9 15 -5 14 0 14.86606875 109.6538241 0 0.9944333253 1.99194655 0.670006626 3.422247268
9 16 -4 14 0 14.56021978 105.9453959 0 0.9986190394 1.998006318 0.7531850046 3.591076182
9 17 -3 14 0 14.31782106 102.0947571 0 0.9992551155 1.998924958 0.7751844645 3.632611563
9 18 -2 14 0 14.14213562 98.13010235 0 0.9954183219 1.993374847 0.7285796615 3.543158627
9 19 -1 14 0 14.03566885 94.08561678 0 0.9488353654 1.924229689 0.6538052046 3.386932767
9 20 0 14 0 14 90 0 0.8132336465 1.701741811 0.549812708 3.137012158
9 21 1 14 0 14.03566885 85.91438322 0 0.7166463504 1.519333261 0.4665276637 2.900034536
9 22 2 14 0 14.14213562 81.86989765 0 0.6346293915 1.343986243 0.3977933717 2.670091142
9 23 3 14 0 14.31782106 77.90524292 0 0.5637006947 1.173001251 0.3511646248 2.490219425
9 24 4 14 0 14.56021978 74.0546041 0 0.5164142714 1.046600776 0.3158620254 2.337366404
9 25 5 14 0 14.86606875 70.34617594 0 0.4838605991 0.9526633702 0.2929388125 2.228671259
9 26 6 14 0 15.23154621 66.80140949 0 0.4627514481 0.8883094099 0.2742440434 2.13353219
9 27 7 14 0 15.65247584 63.43494882 0 0.4530219197 0.8576527625 0.2655047945 2.086809819
9 28 8 14 0 16.1245155 60.2551187 0 0.4500742478 0.8482349246 0.2577691035 2.044151256
9 29 9 14 0 16.64331698 57.26477373 0 0.4426525837 0.8242467475 0.2473998254 1.984916387
9 30 10 14 0 17.20465053 54.46232221 0 0.4310515323 0.7859322591 0.239879107 1.940379412
9 31 11 14 0 17.80449381 51.84277341 0 0.4216780461 0.7542138174 0.2330925839 1.898975009
9 32 12 14 0 18.43908891 49.39870535 0 0.434216427 0.7964862114 0.2430814133 1.95951149
9 33 13 14 0 19.10497317 47.1210964 0 0.4401087219 0.815931868 0.2510452658 2.006019424
9 34 14 14 0 19.79898987 45 0 0.4368924804 0.8053501801 0.2466861722 1.980748754
9 35 15 14 0 20.51828453 43.02506599 0 0.4303288985 0.783511632 0.2365894588 1.920457701
9 36 16 14 0 21.26029163 41.18592517 0 0.4237393857 0.7612491356 0.2284707989 1.87008169
9 37 17 14 0 22.02271555 39.47245985 0 0.4215172881 0.753663708 0.2259332965 1.853968806
9 38 18 14 0 22.8035085 37.87498365 0 0.423511515 0.7604731012 0.2255423643 1.85147035
9 39 19 14 0 23.60084744 36.38435182 0 0.4252285358 0.76631032 0.226430783 1.85714201
9 40 20 14 0 24.41311123 34.9920202 0 0.4256264344 0.7676596603 0.2263667182 1.856733765
10 0 -20 15 0 25 143.1301024 0 0.580923031 1.216418933 0.292064444 2.22435864
10 1 -19 15 0 24.20743687 141.7098368 0 0.6010236911 1.265493765 0.3040371576 2.282319557
10 2 -18 15 0 23.43074903 140.1944289 0 0.6226079484 1.3163959 0.3174944004 2.344803053
10 3 -17 15 0 22.6715681 138.5763344 0 0.6449691457 1.367302051 0.3323860766 2.410931855
10 4 -16 15 0 21.9317122 136.8476103 0 0.6663154932 1.414277345 0.3491110276 2.481757834
10 5 -15 15 0 21.21320344 135 0 0.6841886888 1.452466158 0.3675426644 2.555983633
10 6 -14 15 0 20.51828453 133.025066 0 0.6968351408 1.478889285 0.38705213 2.630599793
10 7 -13 15 0 19.84943324 130.9143832 0 0.7042289246 1.494116389 0.405758265 2.698692387
10 8 -12 15 0 19.20937271 128.6598083 0 0.7084790807 1.50279716 0.4245732237 2.764085294
10 9 -11 15 0 18.60107524 126.2538377 0 0.7183586153 1.522776144 0.4475746143 2.840200116
10 10 -10 15 0 18.02775638 123.6900675 0 0.7546444674 1.593869019 0.4772528181 2.932825622
10 11 -9 15 0 17.49285568 120.9637565 0 0.8113980109 1.698481671 0.5095983587 3.027432536
10 12 -8 15 0 17 118.0724869 0 0.8874556304 1.827746897 0.5390694718 3.108543115
10 13 -7 15 0 16.55294536 115.0168935 0 0.9502590118 1.926392707 0.5764767983 3.205334449
10 14 -6 15 0 16.15549442 111.8014095 0 0.9823853581 1.974360963 0.620495157 3.311491855
10 15 -5 15 0 15.8113883 108.4349488 0 0.9943933333 1.991888529 0.6733552576 3.429439767
10 16 -4 15 0 15.5241747 104.9314172 0 0.9980768119 1.997222755 0.7410151701 3.567574983
10 17 -3 15 0 15.29705854 101.3099325 0 0.9982566652 1.997482705 0.7419518839 3.569397535
10 18 -2 15 0 15.13274595 97.59464337 0 0.9905661645 1.986325248 0.6946037622 3.47426213
10 19 -1 15 0 15.03329638 93.81407483 0 0.9355789259 1.90393127 0.6222953102 3.315671279
10 20 0 15 0 15 90 0 0.8092984989 1.694743825 0.5288757064 3.081000613
10 21 1 15 0 15.03329638 86.18592517 0 0.7156385937 1.517303098 0.4528228694 2.857018727
10 22 2 15 0 15.13274595 82.40535663 0 0.6412195864 1.358890399 0.3907076562 2.644161431
10 23 3 15 0 15.29705854 78.69006753 0 0.5702900189 1.189767688 0.3451877281 2.465453081
10 24 4 15 0 15.5241747 75.06858282 0 0.5201424781 1.056978767 0.3088888091 2.305159509
10 25 5 15 0 15.8113883 71.56505118 0 0.4852794865 0.9568877817 0.287137219 2.199812251
10 26 6 15 0 16.15549442 68.19859051 0 0.4585741908 0.8752270655 0.265561966 2.087120443
10 27 7 15 0 16.55294536 64.98310652 0 0.4433760749 0.8266028279 0.2538345919 2.021960594
10 28 8 15 0 17 61.92751306 0 0.4336271635 0.7945270386 0.2457527066 1.975279211
10 29 9 15 0 17.49285568 59.03624347 0 0.4279561458 0.7755348712 0.2366592917 1.920883471
10 30 10 15 0 18.02775638 56.30993247 0 0.4178731303 0.7411368998 0.228874835 1.872630751
10 31 11 15 0 18.60107524 53.74616226 0 0.407544092 0.7050280574 0.2216682037 1.826473748
10 32 12 15 0 19.20937271 51.34019175 0 0.4076388339 0.705363402 0.220505216 1.818884688
10 33 13 15 0 19.84943324 49.08561678 0 0.4206512305 0.7506964695 0.2320420594 1.892458234
10 34 14 15 0 20.51828453 46.97493401 0 0.4251082103 0.7659020276 0.2378128111 1.927898341
10 35 15 15 0 21.21320344 45 0 0.4231105667 0.7591066209 0.2342377317 1.906045393
10 36 16 15 0 21.9317122 43.15238973 0 0.418490748 0.7432676333 0.2265598274 1.857963976
10 37 17 15 0 22.6715681 41.42366563 0 0.4138277532 0.7271023074 0.219889903 1.814853265
10 38 18 15 0 23.43074903 39.80557109 0 0.4125792245 0.7227430809 0.2168034649 1.794459719
10 39 19 15 0 24.20743687 38.29016319 0 0.4145039513 0.7294577595 0.215601665 1.786440224
10 40 20 15 0 25 36.86989765 0 0.4162099959 0.735383519 0.2154522985 1.785440395
11 0 -20 16 0 25.61249695 141.3401917 0 0.5933032946 1.246841699 0.2938764988 2.233281897
11 1 -19 16 0 24.8394847 139.8990925 0 0.6129240776 1.293780285 0.3061893655 2.292496082
11 2 -18 16 0 24.08318916 138.3664607 0 0.632978979 1.340229494 0.3199411238 2.355878347
11 3 -17 16 0 23.34523506 136.7357046 0 0.652168212 1.383316028 0.3351437711 2.422852026
11 4 -16 16 0 22.627417 135 0 0.668368816 1.418716328 0.3517915043 2.492792548
11 5 -15 16 0 21.9317122 133.1523897 0 0.6805521499 1.444777623 0.3691211189 2.562166187
11 6 -14 16 0 21.26029163 131.1859252 0 0.6879904939 1.460460536 0.3861518215 2.627240082
11 7 -13 16 0 20.61552813 129.0938589 0 0.6923666728 1.469608187 0.403099883 2.68920927
11 8 -12 16 0 20 126.8698976 0 0.7008303593 1.487137178 0.4232494232 2.759580007
11 9 -11 16 0 19.41648784 124.508523 0 0.7312685548 1.548473231 0.4488719955 2.844375996
11 10 -10 16 0 18.86796226 122.0053832 0 0.7770012581 1.63598884 0.4767069661 2.931174613
11 11 -9 16 0 18.35755975 119.3577535 0 0.8416852135 1.751352678 0.5051600274 3.01481239
11 12 -8 16 0 17.88854382 116.5650512 0 0.9116865618 1.866609816 0.5315046643 3.088154258
11 13 -7 16 0 17.4642492 113.6293777 0 0.9599076553 1.940967528 0.573639039 3.198215115
11 14 -6 16 0 17.08800749 110.5560452 0 0.983822665 1.976470197 0.6112411309 3.289813532
11 15 -5 16 0 16.76305461 107.3540246 0 0.9937694046 1.990983031 0.675373505 3.433757488
11 16 -4 16 0 16.4924225 104.0362435 0 0.9971870153 1.995936002 0.7216496382 3.529370482
11 17 -3 16 0 16.2788206 100.6196553 0 0.9963545699 1.994731147 0.7082620148 3.502355075
11 18 -2 16 0 16.1245155 97.12501635 0 0.9836341325 1.976193703 0.6608754307 3.402450267
11 19 -1 16 0 16.03121954 93.57633437 0 0.922740582 1.883997013 0.5931678714 3.246512362
11 20 0 16 0 16 90 0 0.8055368591 1.688022509 0.5088847762 3.025410937
11 21 1 16 0 16.03121954 86.42366563 0 0.7150925209 1.516201819 0.439425199 2.813689509
11 22 2 16 0 16.1245155 82.87498365 0 0.646563686 1.370864386 0.3835788702 2.617595155
11 23 3 16 0 16.2788206 79.38034472 0 0.5776511411 1.208270379 0.338566334 2.437510428
11 24 4 16 0 16.4924225 75.96375653 0 0.5253184802 1.071264243 0.3042187674 2.283181061
11 25 5 16 0 16.76305461 72.64597536 0 0.4885317372 0.9665241942 0.2807484309 2.167349864
11 26 6 16 0 17.08800749 69.44395478 0 0.4607271735 0.8819845951 0.2608116493 2.061080215
11 27 7 16 0 17.4642492 66.37062227 0 0.4395500302 0.8140992894 0.2455961241 1.974359698
11 28 8 16 0 17.88854382 63.43494882 0 0.425886857 0.7685421136 0.2365347667 1.920124157
11 29 9 16 0 18.35755975 60.64224646 0 0.4163262033 0.7357862688 0.2286788548 1.871394875
11 30 10 16 0 18.86796226 57.99461679 0 0.4078453047 0.7060939484 0.2195300962 1.812490643
11 31 11 16 0 19.41648784 55.49147701 0 0.3977430963 0.6699087947 0.2128350802 1.767807866
11 32 12 16 0 20 53.13010235 0 0.3894450357 0.639491633 0.207000277 1.727704603
11 33 13 16 0 20.61552813 50.90614111 0 0.3978470732 0.670285891 0.2113279391 1.75755542
11 34 14 16 0 21.26029163 48.81407483 0 0.4088797509 0.7097485225 0.2223225042 1.830725895
11 35 15 16 0 21.9317122 46.84761027 0 0.4127904172 0.7234813845 0.2263934446 1.856904089
11 36 16 16 0 22.627417 45 0 0.4120693286 0.7209589892 0.223714851 1.839732936
11 37 17 16 0 23.34523506 43.26429541 0 0.4091278002 0.7106234767 0.2178095414 1.801139059
11 38 18 16 0 24.08318916 41.63353934 0 0.4059375392 0.6993296648 0.2120410824 1.762415716
11 39 19 16 0 24.8394847 40.10090755 0 0.4056494982 0.6983056089 0.2089727998 1.741387076
11 40 20 16 0 25.61249695 38.65980825 0 0.4077576822 0.7057839627 0.2072522381 1.729459586
12 0 -20 17 0 26.2488095 139.6354634 0 0.6033849413 1.271150597 0.2956398633 2.241912717
12 1 -19 17 0 25.49509757 138.1798301 0 0.6213918596 1.313575247 0.3083676967 2.302723548
12 2 -18 17 0 24.75883681 136.636577 0 0.6386258264 1.353042803 0.3222574322 2.366285537
12 3 -17 17 0 24.04163056 135 0 0.6536817315 1.386660284 0.3372581423 2.431925179
12 4 -16 17 0 23.34523506 133.2642954 0 0.6648872064 1.411181523 0.3528928703 2.497302188
12 5 -15 17 0 22.6715681 131.4236656 0 0.6721191396 1.426788892 0.3680594471 2.558010707
12 6 -14 17 0 22.02271555 129.4724598 0 0.6775510829 1.438401625 0.3837119314 2.618095531
12 7 -13 17 0 21.40093456 127.4053566 0 0.6850586812 1.454299478 0.4012937827 2.682730709
12 8 -12 17 0 20.80865205 125.217593 0 0.7111728661 1.508272186 0.4236326177 2.76088558
12 9 -11 17 0 20.24845673 122.9052429 0 0.7492501852 1.58351944 0.448209333 2.842244595
12 10 -10 17 0 19.72308292 120.4655449 0 0.8024606158 1.682502493 0.4738665174 2.922552631
12 11 -9 17 0 19.23538406 117.897271 0 0.8688640956 1.797202439 0.4978055865 2.993654326
12 12 -8 17 0 18.78829423 115.2011236 0 0.9274757333 1.89138144 0.5287602331 3.080685584
12 13 -7 17 0 18.38477631 112.3801351 0 0.9646362952 1.948056999 0.5678741766 3.183643214
12 14 -6 17 0 18.02775638 109.4400348 0 0.9842297849 1.977067081 0.6077968811 3.281661177
12 15 -5 17 0 17.72004515 106.3895403 0 0.9928701811 1.989677001 0.670278113 3.422831731
12 16 -4 17 0 17.4642492 103.2405199 0 0.9957040466 1.993788898 0.6969916749 3.479213329
12 17 -3 17 0 17.2626765 100.0079798 0 0.9931638893 1.990103712 0.6754628 3.433948223
12 18 -2 17 0 17.11724277 96.70983681 0 0.9748903992 1.96331194 0.628769429 3.33060298
12 19 -1 17 0 17.02938637 93.36646066 0 0.9104306146 1.864620976 0.5665069912 3.180165665
12 20 0 17 0 17 90 0 0.8017432381 1.681212186 0.4895119134 2.969415877
12 21 1 17 0 17.02938637 86.63353934 0 0.7147807979 1.515572783 0.426198987 2.769599069
12 22 2 17 0 17.11724277 83.29016319 0 0.6505932394 1.379827736 0.3762263459 2.589672785
12 23 3 17 0 17.2626765 79.9920202 0 0.5845254809 1.225337822 0.3327846143 2.41266064
12 24 4 17 0 17.4642492 76.75948008 0 0.5318871301 1.089192034 0.2998937551 2.262523386
12 25 5 17 0 17.72004515 73.61045967 0 0.4929557914 0.9795301756 0.2751241747 2.138154817
12 26 6 17 0 18.02775638 70.55996517 0 0.4641357929 0.8926188636 0.2567723719 2.038561885
12 27 7 17 0 18.38477631 67.61986495 0 0.4413356175 0.8199480883 0.2407121861 1.945381085
12 28 8 17 0 18.78829423 64.79887635 0 0.4236685971 0.7610081031 0.2297685765 1.878253411
12 29 9 17 0 19.23538406 62.10272897 0 0.4108943639 0.7168394467 0.2212067021 1.823467002
12 30 10 17 0 19.72308292 59.53445508 0 0.4007589883 0.6808067831 0.212939283 1.768514028
12 31 11 17 0 20.24845673 57.09475708 0 0.3911195266 0.6456814694 0.2052629315 1.715545019
12 32 12 17 0 20.80865205 54.78240703 0 0.3816267814 0.610234324 0.1994497804 1.67409744
12 33 13 17 0 21.40093456 52.59464337 0 0.37800134 0.596463254 0.1960482235 1.649280474
12 34 14 17 0 22.02271555 50.52754015 0 0.3900901531 0.6418794864 0.2041935367 1.708009107
